"Company Name","Company Status",State,"Date Created","Created By","Last Modified on"
" -Parkway Health",none,MO,"2024-04-16 15:34:04",lorrel.filliater,"2025-04-07 12:10:07 by traci.varon"
" -Portageville Health",none,MO,"2024-04-16 15:34:57",lorrel.filliater,"2025-09-26 14:13:45 by traci.varon"
" -St Elizabeth Care",none,MO,"2024-04-16 15:35:45",lorrel.filliater,"2025-10-15 13:44:08 by traci.varon"
" -Stonecrest Healthcare",none,MO,"2024-04-16 15:36:06",lorrel.filliater,"2025-09-30 14:10:15 by traci.varon"
" -Westview Nursing Home",none,MO,"2024-04-16 15:36:28",lorrel.filliater,"2025-02-25 08:34:00 by traci.varon"
"Reliant HCS",none,FL,"2022-11-10 10:26:03",katie.harris,"2024-05-28 09:03:30 by Emily.Foreman"
" -Golden Age-Inman",none,SC,"2022-11-10 10:26:52",katie.harris,
" -Inman Healthcare",none,SC,"2022-11-10 10:27:05",katie.harris,
" -Seneca Health and Rehabilitation Center",none,SC,"2022-11-10 10:33:14",katie.harris,
" -Sumter East Health and Rehabilitation Center",none,SC,"2022-11-10 10:33:36",katie.harris,
"Rest Haven Nursing Home",none,OH,,,"2021-06-08 14:32:12 by Mandy.Lytle"
"Retirement Ranches, Inc.",none,NM,,,"2022-10-04 11:41:55 by polly.smith"
"Richardton Health Center",none,ND,,,"2022-10-04 11:42:18 by polly.smith"
"Ridge Haven",disable,FL,"2020-12-15 14:19:54",lorrel.filliater,"2023-11-29 15:45:39 by lorrel.filliater"
"Ripley Crossing",none,IN,,,"2020-07-20 15:32:11 by Mandy.Lytle"
"River Bluff Nursing Home",none,IL,"2023-08-09 15:29:43",Emily.Foreman,
"River Hawk Healthcare LLC dba Wood Aven Health and Rehabiliation",none,WI,"2025-04-22 13:27:10",Emily.Foreman,"2025-09-25 10:33:38 by traci.varon"
"Riverbend Health and Rehab",disable,CO,"2021-08-02 11:40:23",Mandy.Lytle,"2024-11-11 16:24:28 by lorrel.filliater"
"Riverlight Health",none,MN,"2024-04-08 15:26:54",Emily.Foreman,
" -Franklin Restorative Care Center",none,MN,"2024-04-08 15:27:58",Emily.Foreman,
" -Olivia Restorative Therapy and Nursing",none,MN,"2024-04-08 15:28:28",Emily.Foreman,
" -Wabasso Rehabilitation and Wellness Center",none,MN,"2024-04-08 15:27:33",Emily.Foreman,
"Riverview Health",disable,MN,"2021-11-24 15:18:17",Emily.Foreman,"2023-08-08 16:06:46 by Emily.Foreman"
"Riverwood Healthcare",disable,TX,"2023-12-19 14:14:56",lorrel.filliater,"2025-08-04 08:54:17 by lorrel.filliater"
"Rivoli Healthcare Consultants",none,GA,"2022-11-01 16:00:38",katie.harris,"2025-10-15 09:06:13 by Emily.Foreman"
" -Autumn Breeze",none,AL,"2022-11-03 08:35:11",katie.harris,
" -C.R. of Coosa Valley, LLC",none,AL,"2022-11-03 08:33:44",katie.harris,
" -C.R. of Wildwood, LLC",none,AL,"2022-11-03 08:33:58",katie.harris,
" -College Park",none,AL,"2022-11-03 08:35:31",katie.harris,
" -Dublinair Health Properties",none,AL,"2022-11-03 08:34:25",katie.harris,
" -Gold City Assisted Living",none,GA,"2023-05-17 14:02:16",Emily.Foreman,
" -Gold City Convalescent",none,AL,"2022-11-03 08:35:48",katie.harris,
" -Hamilton Place",none,GA,"2023-05-16 15:19:57",Emily.Foreman,
" -Heardmont Health Properties",none,AL,"2022-11-03 08:34:42",katie.harris,
" -Medical Management",none,AL,"2022-11-03 08:34:57",katie.harris,
" -Mountain View",none,AL,"2022-11-03 08:35:58",katie.harris,
"Robert Lee Care Center",none,TX,,,"2022-10-04 11:42:36 by polly.smith"
"Rochester Hills",disable,MI,"2020-07-20 16:53:54",Mandy.Lytle,"2025-04-25 14:02:55 by lorrel.filliater"
"Rochester Manor and Villa",disable,PA,,,"2024-04-08 14:01:21 by traci.varon"
"Rock County Hospital",none,NE,,,"2022-10-04 11:42:54 by polly.smith"
"Rockingham County Nursing Home",none,NH,"2025-05-15 16:04:42",Emily.Foreman,
"Rocky Mountain Care",none,UT,,,"2023-01-06 14:03:01 by lorrel.filliater"
" -Summit Health Center",none,WY,,,"2025-07-14 10:19:12 by lorrel.filliater"
"Rolette Community Care Center",none,ND,,,"2025-01-21 10:03:47 by traci.varon"
"Rose Haven Nursing Home",none,IA,"2025-11-12 14:01:44",Emily.Foreman,
"Rose Villa Senior Living",disable,OR,,,"2020-11-04 09:12:35 by Mandy.Lytle"
"Rosebud Health Care Center",none,MT,"2021-11-01 15:50:25",katie.harris,
"Rosedale Green",none,KY,,,"2022-10-04 11:43:31 by polly.smith"
"Royal Health Group",none,MA,"2024-11-18 14:26:38",Emily.Foreman,
" -Hanover Terrace Health and Rehabilitation Center",none,NH,"2025-11-06 13:43:56",Emily.Foreman,
" -Royal Health Braintree",none,MA,"2024-11-18 14:52:17",Emily.Foreman,
" -Royal Health Cape Cod",none,MA,"2024-11-18 14:48:45",Emily.Foreman,
" -Royal Health Cotuit",none,MA,"2024-11-18 14:49:03",Emily.Foreman,
" -Royal Health Fairhaven",none,MA,"2024-11-18 14:51:44",Emily.Foreman,
" -Royal Health Falmouth",none,MA,"2024-11-18 14:49:21",Emily.Foreman,
" -Royal Health Forest Farm - Middletown",none,RI,"2024-11-18 14:53:08",Emily.Foreman,"2024-11-18 14:53:19 by Emily.Foreman"
" -Royal Health Meadow View - North Reading",none,MA,"2024-11-18 14:50:23",Emily.Foreman,
" -Royal Health Megansett",none,MA,"2024-11-18 14:49:41",Emily.Foreman,
" -Royal Health Norwell",none,MA,"2024-11-18 14:52:39",Emily.Foreman,
" -Royal Health Wayland",none,MA,"2024-11-18 14:50:43",Emily.Foreman,"2024-11-18 14:54:37 by Emily.Foreman"
" -Royal Health Westerly",none,RI,"2024-11-18 14:53:42",Emily.Foreman,
" -Royal Wood Mill - Lawrence",none,MA,"2024-11-18 14:51:08",Emily.Foreman,
"Rural Health Development",none,NE,"2025-11-12 14:31:22",Emily.Foreman,
" -Friendship Home Association",none,IA,"2025-11-12 14:31:53",Emily.Foreman,
" -Glen Haven Village",none,IA,"2023-10-25 11:05:02",Emily.Foreman,"2025-11-12 14:32:16 by Emily.Foreman"
"Ruthven Community Care Center",none,IA,"2025-11-10 12:57:04",Emily.Foreman,
"Rutland Nursing Home",none,NY,,,"2025-09-23 14:54:54 by traci.varon"
"Ryders Health Management",none,CT,"2025-07-28 08:57:25",lorrel.filliater,
" -Aaron Manor",none,CT,"2025-08-14 13:55:30",lorrel.filliater,
" -Bel Air Manor",none,CT,"2025-08-14 13:55:58",lorrel.filliater,
" -Douglas Manor",none,CT,"2025-08-14 13:56:28",lorrel.filliater,
" -Greentree Manor",none,CT,"2025-08-14 13:57:02",lorrel.filliater,
" -Lord Chamberlain Nursing",none,CT,"2025-08-14 13:57:35",lorrel.filliater,
" -Mystic Healthcare",none,CT,"2025-08-14 13:58:04",lorrel.filliater,
"Sabal Health",none,FL,"2025-08-07 08:03:26",lorrel.filliater,
" -Pinecrest Convalescent",none,FL,"2022-05-10 09:20:22",katie.harris,"2025-08-07 08:04:42 by lorrel.filliater"
" -Tamarac Rehabilitation",none,FL,"2022-05-10 09:21:14",katie.harris,"2025-08-07 08:05:21 by lorrel.filliater"
"Sage Bradury Commons",none,OK,"2025-09-29 11:37:04",lorrel.filliater,
"Saint Anne Communities",none,IN,"2023-09-14 10:06:30",Emily.Foreman,
"Saint Therese",none,MN,"2022-02-14 11:05:09",katie.harris,"2023-08-01 15:30:00 by lorrel.filliater"
" -IHM Senior Living Community",none,MI,,,"2023-09-11 14:29:05 by lorrel.filliater"
" -Saint Therese Corcoran",none,MN,"2024-09-24 16:11:38",lorrel.filliater,"2024-10-25 10:21:03 by lorrel.filliater"
" -Saint Therese New Hope",disable,MN,"2022-02-14 11:07:03",katie.harris,"2024-10-25 10:20:27 by lorrel.filliater"
" -Saint Therese of Oxbow Lake",none,MN,"2022-02-14 11:05:38",katie.harris,"2023-08-01 15:30:30 by lorrel.filliater"
" -Saint Therese of Woodbury",none,MN,"2022-02-14 11:06:42",katie.harris,"2023-08-01 15:30:43 by lorrel.filliater"
" -St. Mary of the Woods",none,OH,"2022-03-01 08:21:11",katie.harris,"2024-10-25 10:23:09 by lorrel.filliater"
"San Juan Nursing Home, Inc.",none,TX,"2022-12-09 09:34:35",katie.harris,
"San Simeon by the Sound",none,NY,"2025-05-15 15:35:05",Emily.Foreman,
"Sand Key Health",disable,FL,"2020-12-15 14:21:24",lorrel.filliater,"2023-11-29 15:44:53 by lorrel.filliater"
"Sandhills Care Center",none,NE,,,"2022-09-28 14:34:52 by polly.smith"
"Sanilac Medical Care Facility",none,MI,"2021-06-25 16:53:58",Mandy.Lytle,
Sanstone,none,NC,"2024-07-25 13:12:51",lorrel.filliater,"2024-11-05 11:07:42 by lorrel.filliater"
"Santa Rosa Care Center",disable,AZ,"2023-10-17 10:31:31",Emily.Foreman,"2025-11-12 09:16:02 by Emily.Foreman"
"Sapphire Health Services LLC",none,OR,"2020-03-12 14:01:44",Mandy.Lytle,"2024-10-11 09:57:57 by traci.varon"
" -East Portland Care Center",none,OR,"2020-03-12 14:07:09",Mandy.Lytle,
" -Gateway Care and Retirement",none,OR,,,"2020-03-12 14:02:24 by Mandy.Lytle"
" -Gresham Acute Care and Rehab",none,OR,"2020-03-12 14:07:29",Mandy.Lytle,
" -Sharon Care Center",disable,WA,"2020-03-12 14:07:40",Mandy.Lytle,"2023-02-22 13:13:02 by Emily.Foreman"
"Sarah Ann Hester Memorial Home",none,NE,"2023-06-22 09:38:34",Emily.Foreman,
"Saunders Medical Center",none,NE,,,"2022-09-28 14:34:07 by polly.smith"
"Savoy Care Center",disable,LA,"2021-11-15 11:16:55",katie.harris,"2022-08-29 15:52:59 by Emily.Foreman"
"Sayva Healthcare",none,FL,"2025-04-23 14:05:27",Emily.Foreman,
" -Countryside Healthcare &amp; Rehabilitation",none,TN,"2025-04-23 15:03:21",Emily.Foreman,"2025-04-24 10:28:40 by Emily.Foreman"
" -Jupiter Rehabilitation &amp; Healthcare",none,FL,"2025-04-23 15:04:04",Emily.Foreman,
" -Spring Creek Nursing &amp; Rehabilitation",none,KY,"2025-04-23 14:06:42",Emily.Foreman,"2025-04-23 15:01:59 by Emily.Foreman"
"Schleicher County Nursing Home",none,TX,,,"2022-09-28 14:33:49 by polly.smith"
"Schmitt Woodland Hills Inc.",none,WI,"2023-02-22 16:47:34",katie.harris,
"Schoolcraft Medical Care Facility",none,MI,,,"2021-04-20 13:41:40 by Mandy.Lytle"
"Selectis Health",none,CO,"2023-11-01 08:13:18",lorrel.filliater,
"Seminole Manor Nursing Home",none,GA,,,"2022-09-28 14:33:33 by polly.smith"
"Senath South Health",disable,MO,"2024-04-16 15:35:19",lorrel.filliater,"2025-02-03 12:52:45 by lorrel.filliater"
"Senatobia Healthcare and Rehab",none,MS,,,"2025-03-11 10:53:03 by Emily.Foreman"
"Seneca View Nursing Facility",none,NY,"2024-04-11 13:17:24",Emily.Foreman,
"Senior Care of Marion",disable,SC,,,"2025-06-30 10:23:46 by traci.varon"
"Senior Insight",none,NE,,,"2022-06-06 10:59:09 by lorrel.filliater"
" -Community Memorial Health Center",none,NE,,,"2022-06-06 10:52:45 by lorrel.filliater"
" -Hemingford Care Center",disable,NE,,,"2023-08-23 15:26:09 by traci.varon"
" -Westfield Quality Care of Aurora",none,NE,,,"2022-06-06 11:01:53 by lorrel.filliater"
"Senior Lifestyle",none,IL,"2025-08-29 11:13:18",Emily.Foreman,
"Senior Suites St. Clair Commons",none,OH,,,"2025-05-02 09:31:47 by traci.varon"
"Sentry Rehab",none,MS,"2023-06-02 10:34:48",Emily.Foreman,
" -Dunbar Village",none,MS,"2023-06-02 10:35:09",Emily.Foreman,"2024-11-15 08:17:45 by traci.varon"
" -River Chase Village",none,MS,"2023-06-02 10:35:32",Emily.Foreman,"2024-11-15 08:28:40 by traci.varon"
"Serenity Bay",none,FL,"2023-05-24 15:28:55",Emily.Foreman,
"Serenity Estates",none,IL,"2024-09-12 13:54:41",Emily.Foreman,"2025-02-05 13:07:32 by traci.varon"
"Servant Living Center - Medford",disable,OK,"2020-10-20 14:31:19",lorrel.filliater,"2023-10-31 15:08:12 by lorrel.filliater"
ServarusRM,disable,VA,,,"2024-02-15 12:11:18 by Emily.Foreman"
"Seven Acres Jewish Senior Care Services",none,TX,"2025-03-20 16:17:01",Emily.Foreman,
"Seven Acres Senior Living at Clifton",none,OH,"2024-02-20 08:48:50",Emily.Foreman,
"Shady Lane Inc",none,WI,"2025-10-01 15:57:18",Emily.Foreman,
"Sharon Lane Health and Rehabilitation",none,KS,,,"2022-10-04 15:42:07 by katie.harris"
"Shepherd of the Valley Lutheran Retirement Services, Inc",none,OH,,,"2022-09-28 14:29:27 by polly.smith"
"Sidney Health Center",none,MT,"2024-04-03 09:36:17",Emily.Foreman,
"Sidney Regional Medical Center",none,NE,,,"2022-09-28 14:28:50 by polly.smith"
"Sisters of Charity of Leavenworth",none,KS,"2022-01-17 07:16:03",katie.harris,
"SLP Operations",none,TX,"2023-06-20 14:01:16",lorrel.filliater,"2023-06-30 08:17:19 by lorrel.filliater"
" -Arbor Terrace Healthcare",none,TX,"2023-06-29 13:16:55",lorrel.filliater,
" -Borger Healthcare",none,TX,"2023-06-29 13:06:54",lorrel.filliater,
" -Brazos Valley Nursing",none,TX,"2023-06-29 13:04:00",lorrel.filliater,
" -Burleson Nursing",none,TX,"2023-06-29 13:19:55",lorrel.filliater,"2025-09-11 08:11:16 by lorrel.filliater"
" -Carthage Healthcare",none,TX,"2023-06-29 13:05:16",lorrel.filliater,
" -Childress Healthcare",none,TX,"2023-06-29 13:08:21",lorrel.filliater,
" -Colonial Manor",none,TX,"2023-06-29 13:13:52",lorrel.filliater,
" -Comfort Nursing",none,TX,"2023-06-29 13:18:47",lorrel.filliater,
" -Coronado Healthcare",none,TX,"2023-06-29 13:07:59",lorrel.filliater,
" -Coronado Nursing",none,TX,"2023-06-29 13:15:33",lorrel.filliater,
" -Diboll Nursing",none,TX,"2023-06-29 13:19:14",lorrel.filliater,
" -Evergreen Healthcare",none,TX,"2023-06-29 13:07:36",lorrel.filliater,
" -Garden Terrace Healthcare",none,TX,"2023-06-29 13:09:40",lorrel.filliater,
" -Garland Nursing",none,TX,"2023-06-29 13:18:09",lorrel.filliater,
" -Haskell Healthcae",none,TX,"2023-06-29 13:05:46",lorrel.filliater,
" -Heritage Oaks Nursing",none,TX,"2023-06-29 13:15:12",lorrel.filliater,
" -Jacksonville Healthcare",none,TX,"2023-06-29 13:15:56",lorrel.filliater,
" -Jeffrey Place Healthcare",none,TX,"2023-06-29 13:17:39",lorrel.filliater,
" -Kaufman Healthcare",none,TX,"2023-06-29 13:06:32",lorrel.filliater,
" -Lake Hills Healthcare",none,TX,"2023-06-29 13:16:14",lorrel.filliater,
" -LBJ Medical Center",none,TX,"2023-06-29 13:20:34",lorrel.filliater,
" -Llano Nursing",none,TX,"2023-06-29 13:12:33",lorrel.filliater,
" -Lubbock Hospitality Nursing",none,TX,"2023-06-29 13:14:25",lorrel.filliater,
" -Lynwood Nursing",none,TX,"2023-06-29 13:12:17",lorrel.filliater,
" -Mansfield Nursing",none,TX,"2023-06-29 13:13:35",lorrel.filliater,
" -Maplewood Care Center",none,TX,"2023-06-29 13:19:38",lorrel.filliater,
" -Oak Manor of Commerce",none,TX,"2023-06-29 13:11:51",lorrel.filliater,
" -Oakland Manor",none,TX,"2023-06-29 13:14:46",lorrel.filliater,
" -Oaks at Radford Hills",none,TX,"2023-06-29 13:10:54",lorrel.filliater,
" -Overton Healthcare",none,TX,"2023-06-29 13:09:01",lorrel.filliater,
" -Palestine Healthcare",none,TX,"2023-06-29 13:06:10",lorrel.filliater,
" -Paris Healthcare",none,TX,"2023-06-29 13:09:55",lorrel.filliater,
" -Regency Manor",disable,TX,"2023-06-29 13:09:17",lorrel.filliater,"2024-03-22 10:14:38 by traci.varon"
" -River Valley Nursing",none,TX,"2023-06-29 13:17:10",lorrel.filliater,
" -Seabreeze Nursing",none,TX,"2023-06-29 13:13:15",lorrel.filliater,
" -Snyder Oaks Nursing",none,TX,"2023-06-29 13:18:31",lorrel.filliater,
" -Sweetwater Healthcare",none,TX,"2023-06-29 13:17:53",lorrel.filliater,
" -Trinity Nursing",none,TX,"2023-06-29 13:12:53",lorrel.filliater,
" -Westridge Nursing",none,TX,"2023-06-29 13:04:40",lorrel.filliater,
" -Willis Nursing",none,TX,"2023-06-29 13:04:20",lorrel.filliater,
" -Wood Memorial",none,TX,"2023-06-29 13:11:14",lorrel.filliater,
" -Woodland Manor",none,TX,"2023-06-29 13:10:22",lorrel.filliater,
"Smith Senior Living",none,IL,,,"2022-09-28 14:28:06 by polly.smith"
" -Smith Crossing",none,IL,,,"2022-09-28 14:28:26 by polly.smith"
" -Smith Village",none,IL,,,"2022-09-28 14:27:46 by polly.smith"
"SMP Health System",none,ND,,,"2022-09-28 14:27:22 by polly.smith"
" -SMP Health - St. Raphael",none,ND,,,"2022-05-02 14:39:21 by Emily.Foreman"
" -SMP Health Ave Maria",none,ND,,,"2022-03-22 08:15:17 by Emily.Foreman"
" -SMP Health St. Catherine South",none,ND,,,"2022-01-19 14:50:56 by Emily.Foreman"
" -St. Aloisius Medical Center",none,ND,,,"2022-09-28 14:22:44 by polly.smith"
" -St. Catherine North",none,ND,,,"2021-10-28 13:15:53 by Emily.Foreman"
"SNF Care Centers",none,GA,"2025-08-28 11:31:35",lorrel.filliater,
" -Ashland Nursing",none,VA,"2025-08-28 13:48:08",lorrel.filliater,
" -Augusta Nursing",none,VA,"2025-08-28 13:48:29",lorrel.filliater,
" -Biltmore Haven Nursing",none,NC,"2025-08-28 13:44:20",lorrel.filliater,
" -Cardinal Healthcare",none,MS,"2025-08-28 13:36:56",lorrel.filliater,
" -Chipola Health and Rehab",none,FL,"2025-08-28 13:55:13",lorrel.filliater,
" -Clay County Healthcare",none,NC,"2025-08-28 13:37:51",lorrel.filliater,
" -Costal Health and Rehab",none,MS,"2025-08-28 13:55:34",lorrel.filliater,
" -Courtyard Rehabilitation",none,MS,"2025-08-28 13:34:38",lorrel.filliater,
" -Crown Haven Health and Rehab",none,NC,"2025-08-28 13:40:10",lorrel.filliater,
" -Emerald Ridge Health and Rehab",none,NC,"2025-08-28 13:38:29",lorrel.filliater,
" -Forrest Oakes Healthcare",none,NC,"2025-08-28 13:35:25",lorrel.filliater,
" -Ghent Health",none,VA,"2025-08-28 13:50:09",lorrel.filliater,
" -Grand Trace Health and Rehab",none,MS,"2025-08-28 13:34:05",lorrel.filliater,
" -Grayson Health",none,VA,"2025-08-28 13:48:48",lorrel.filliater,
" -Greenbough Health and Rehab",none,MS,"2025-08-28 13:56:02",lorrel.filliater,
" -Hibriten Mountain Nursing",none,NC,"2025-08-28 13:39:24",lorrel.filliater,
" -Highfield Nursing",none,NC,"2025-08-28 13:37:22",lorrel.filliater,
" -Hilltop Manor",none,MS,"2025-08-28 13:25:52",lorrel.filliater,
" -Jamestown Health and Rehab",none,VA,"2025-08-28 13:51:55",lorrel.filliater,
" -Kannapolis Health and Rehab",none,NC,"2025-08-28 13:41:16",lorrel.filliater,
" -Kings Daughter Community Health",none,VA,"2025-08-28 13:49:18",lorrel.filliater,
" -Locust Grove Retirement",none,PA,"2025-08-28 13:53:20",lorrel.filliater,
" -Luther Ridge at Seiders Hill",none,PA,"2025-08-28 13:46:55",lorrel.filliater,
" -Manor at Penn Village",none,PA,"2025-08-28 13:54:25",lorrel.filliater,
" -Manor at St Luke Village",none,PA,"2025-08-28 13:47:18",lorrel.filliater,
" -Middleton Oaks Health and Rehab",none,MS,"2025-08-28 13:33:11",lorrel.filliater,
" -Newport News Nursing",none,VA,"2025-08-28 13:49:45",lorrel.filliater,
" -Nspire Healthcare Kendal",none,FL,"2025-08-28 14:34:29",lorrel.filliater,
" -Nspire Healthcare Lauderhill",none,FL,"2025-08-28 14:36:13",lorrel.filliater,
" -Nspire Healthcare Miami Lakes",none,FL,"2025-08-28 13:57:46",lorrel.filliater,
" -Nspire Healthcare Plantation",none,FL,"2025-08-28 14:35:02",lorrel.filliater,
" -Nspire Healthcare Tamarac",none,FL,"2025-08-28 14:35:49",lorrel.filliater,
" -Oak Grove Healthcare",none,NC,"2025-08-28 13:42:55",lorrel.filliater,
" -Oakes Rehab and Healthcare",none,MS,"2025-08-28 13:26:54",lorrel.filliater,
" -Ocean Springs Health and Rehab",none,MS,"2025-08-28 13:56:26",lorrel.filliater,
" -Pas Christian Health and Rehab",none,MS,"2025-08-28 13:56:55",lorrel.filliater,
" -Pavillion at St Luke Village",none,PA,"2025-08-28 13:53:55",lorrel.filliater,
" -Pennknoll Village",none,PA,"2025-08-28 13:47:39",lorrel.filliater,
" -Pheasant Ridge Nursing",none,VA,"2025-08-28 13:50:59",lorrel.filliater,
" -Pineview Health and Rehab",none,MS,"2025-08-28 13:57:18",lorrel.filliater,
" -Skyline Nursing",none,VA,"2025-08-28 13:51:22",lorrel.filliater,
" -Starkville Manor",none,MS,"2025-08-28 13:32:06",lorrel.filliater,
" -Valley View Care",none,NC,"2025-08-28 13:36:06",lorrel.filliater,
" -Walnut Cove Health",none,NC,"2025-08-28 13:44:45",lorrel.filliater,
" -Wellington Rehab",none,NC,"2025-08-28 13:45:30",lorrel.filliater,
" -Westwood Health and Rehab",none,NC,"2025-08-28 13:36:27",lorrel.filliater,
" -Willowbrook Rehab",none,NC,"2025-08-28 13:45:54",lorrel.filliater,
" -Wilora Lake Healthcare",none,NC,"2025-08-28 13:46:21",lorrel.filliater,
" -Windsor Grove Health and Rehab",none,VA,"2025-08-28 13:52:25",lorrel.filliater,
" -Woodstock Valley Health",none,VA,"2025-08-28 13:52:50",lorrel.filliater,
"Solutions Healthcare",none,NV,"2022-07-20 15:20:08",katie.harris,
"Sorrento Health",none,NJ,"2025-07-24 15:53:50",lorrel.filliater,
" -Kinnic Healthcare",none,WI,"2023-01-26 13:29:57",lorrel.filliater,"2025-08-14 13:22:58 by lorrel.filliater"
"South Central Regional Medical Care",none,MS,,,"2022-09-28 14:26:59 by polly.smith"
" -Comfort Care Nursing Center",none,MS,,,"2022-09-21 14:11:52 by polly.smith"
" -Jones County Rest Home",none,MS,,,"2022-10-04 10:20:40 by polly.smith"
"South Dade Nursing",none,FL,"2023-02-23 15:24:52",katie.harris,"2025-06-25 14:24:26 by Emily.Foreman"
"Southeast Community College",none,NE,,,"2022-09-28 14:25:59 by polly.smith"
"Southern Administrative Services",none,LA,"2020-08-12 11:17:28",Mandy.Lytle,"2022-03-04 14:56:25 by lorrel.filliater"
" -Arbor Oaks Healthcare and Rehab",none,AR,"2020-08-12 11:17:46",Mandy.Lytle,
" -Ash Flat Healthcare and Rehab",none,AR,"2020-08-12 11:18:01",Mandy.Lytle,
" -Belle Meade Nursing Home",none,AR,"2022-08-12 09:05:47",katie.harris,"2022-08-12 09:06:22 by katie.harris"
" -Belle View Estates",none,AR,"2020-08-12 11:19:17",Mandy.Lytle,
" -Bentley Health Care",none,AR,"2020-08-12 11:29:21",Mandy.Lytle,
" -Brookridge Cove Rehabiliation and Care Center",none,AR,"2020-08-12 11:29:04",Mandy.Lytle,
" -Conway Healthcare and Rehab Center",none,AR,"2020-08-12 11:28:38",Mandy.Lytle,
" -Courtyard Rehabilitation and Health",none,AR,"2020-08-12 11:33:03",Mandy.Lytle,
" -Des Ark Nursing &amp; Rehabilitation Center",none,AR,"2020-08-12 11:33:59",Mandy.Lytle,
" -Encore Malvern",none,AR,"2022-08-12 09:06:53",katie.harris,
" -Encore West Little Rock",none,AR,"2022-08-12 09:07:10",katie.harris,
" -Green House Cottages of Belle Meade",none,AR,"2020-08-12 11:19:02",Mandy.Lytle,
