"Document ID","Document Title",Categories,"Number of Downloads"
34016,"District of Columbia &#8211; Municipal Regulations: Nursing Facilities (Title 22B &#8211; Chapter 32)","District of Columbia, Long Term Care State Regulations, State Regulations",2
37344,"§4802 &#8211; Budget and Financial Report Files &#8211; Records to be Retained","Chapters, SOM – Chapter 4, State Operations Manual (SOM), Survey and Certification",2
42208,"CDC Urges Clinicians to Report Possible Cases of Unexplained Vaping-Associated Pulmonary Illness","Assisted Living, CDC, CDC, Fact Sheets, Fact Sheets, Regulations, Regulatory Agencies",2
453088,"Document Id: 453088 (Deleted)",,2
25313,"§7320 &#8211; Action When There is Substandard Quality of Care","Chapters, SOM – Chapter 7, State Operations Manual (SOM), Survey and Certification",2
27617,"Cyber-Awareness Topic: Is Your Business Associate Prepared for a Security Incident?","Assisted Living, HIPAA, HIPAA, Regulations, Regulatory Agencies, Security Rule, Security Rule",2
40673,"Document Id: 40673 (Deleted)",,2
25058,"§5370 &#8211; Pre-Investigation Actions on Allegations Originating Through the RO","Chapters, SOM – Chapter 5, State Operations Manual (SOM), Survey and Certification",2
455394,"Cybersecurity Awareness Topic: HIPAA and IT Asset Inventories","Assisted Living, HIPAA, HIPAA, Regulations, Regulatory Agencies, Security Rule, Security Rule",2
13539,"ICS Form 219-1 &#8211; Resource Status Card (T-Card) (Gray) (v3)","Assisted Living, Emergency Preparedness, Emergency Preparedness, Incident Command System, Incident Command System, NIMS, NIMS, Safety, Safety",2
22755,"§1819a &#8211; Skilled Nursing Facility Defined","CMS, Medicare, Regulatory Agencies, Title 18",2
34019,"Document Id: 34019 (Deleted)",,2
13540,"ICS Form 220 &#8211; Air Operations Summary (v3)","Assisted Living, Emergency Preparedness, Emergency Preparedness, Incident Command System, Incident Command System, NIMS, NIMS, Safety, Safety",2
23525,"Potential Abuse and Neglect of Medicare Beneficiaries","2018 Releases, OIG, Regulatory Agencies",2
34789,"Revised Interpretive Guidance for Nursing Homes and New Survey Process &#8211; Transcript","Government Initiatives, MEGA Rule, Phase 2, Supplemental Documents",2
13542,"ICS Form 225 &#8211; Incident Personnel Performance Rating (v3)","Assisted Living, Emergency Preparedness, Emergency Preparedness, Incident Command System, Incident Command System, NIMS, NIMS, Safety, Safety",2
24806,"§2766 &#8211; Spell of Illness Supplement, Form CMS-1539A (Exhibit 10)","Chapters, SOM – Chapter 2, State Operations Manual (SOM), Survey and Certification",2
43750,"CMS Center for Program Integrity: Request for Information on the Future of Program Integrity","CMS, News, Regulatory Agencies",2
22759,"§1819e &#8211; State Requirements Relating to SNF Requirements","CMS, Medicare, Regulatory Agencies, Title 18",2
35303,"Low Volume Appeals Settlement Process Packet &#8211; Forms, FAQs, and Sample Agreement","Billing Compliance, Financial, Improper Payments",2
36327,"SE1229 &#8211; A Physician&#8217;s Guide to Medicare Part D Medication Therapy Management Programs","CMS, Fact Sheets, Medicare, Part D, Regulatory Agencies",2
40679,"Document Id: 40679 (Deleted)",,2
22760,"§1819f &#8211; Responsibilities of Secretary Relating to SNF Requirements","CMS, Medicare, Regulatory Agencies, Title 18",2
13545,"OSHA Regulations Specific to Typical LTC, ALF, CCRC&#8217;s, Hospice, and Independent Living","1. Fact Sheets, 1. Fact Sheets, Assisted Living, General OSHA Information, General OSHA Information, OSHA, OSHA, Safety, Safety",2
22505,"Is It Flu or Zika?","Assisted Living, CDC, CDC, Influenza, Influenza, Regulations, Regulatory Agencies",2
43753,"Document Id: 43753 (Deleted)",,2
22762,"§1819h &#8211; Enforcement Process","CMS, Medicare, Regulatory Agencies, Title 18",2
27626,"Cyber-Awareness Topics: Nation-State, Ransomware, and Smartphone Attacks","Assisted Living, HIPAA, HIPAA, Regulations, Regulatory Agencies, Security Rule, Security Rule",2
27630,"Cyber-Awareness Topic: Risk Analyses vs. Gap Analyses","Assisted Living, HIPAA, HIPAA, Regulations, Regulatory Agencies, Security Rule, Security Rule",2
42990,"Conversation Starters &#8211; Learn How to Reduce the Risk of Opioid  Addiction","Assisted Living, CDC, CDC, Fact Sheets, Fact Sheets, Regulations, Regulatory Agencies",2
13299,"Safeguarding Equipment and Protecting Employees From Amputations","3. Model Plans, 3. Model Plans, Assisted Living, Hand and Portable Powered Tools/Other Hand-Held Equipment, Hand and Portable Powered Tools/Other Hand-Held Equipment, OSHA, OSHA, Safety, Safety",2
13300,"Easy Ergonomics: A Guide to Selecting Non-Powered Hand Tools","5. Miscellaneous, 5. Miscellaneous, Assisted Living, Hand and Portable Powered Tools/Other Hand-Held Equipment, Hand and Portable Powered Tools/Other Hand-Held Equipment, OSHA, OSHA, Safety, Safety",2
23541,"Medicaid Nursing Home Life Safety Reviews","2017 Releases, OIG, Regulatory Agencies",2
13303,"Asbestos Fact Sheet (English and Spanish)","1. Fact Sheets, 1. Fact Sheets, Assisted Living, Hazard Communication, Asbestos, Mold and Lead, Hazard Communication, Asbestos, Mold and Lead, OSHA, OSHA, Safety, Safety",2
457207,"COVIDView Week 43 (Week Ending October 24, 2020)","Assisted Living, CDC, CDC, Coronavirus, Coronavirus, Fact Sheets and Posters, Fact Sheets and Posters, Regulations, Regulatory Agencies",2
36600,"CMS Requests Stakeholder Feedback on Accrediting Organizations Conflict of Interest and Consulting Services","CMS, News, Regulatory Agencies",2
13305,"Flood Cleanup","1. Fact Sheets, 1. Fact Sheets, Assisted Living, Hazard Communication, Asbestos, Mold and Lead, Hazard Communication, Asbestos, Mold and Lead, OSHA, OSHA, Safety, Safety",2
450553,"Update to the Required Prior Authorization List for DMEPOS Items","2020 Federal Register, Federal Register, Survey and Certification",2
454137,"CMS Unveils Major Organizational Change to Reduce Provider and Clinician Burden and Improve Patient Outcomes","CMS, News, Regulatory Agencies",2
40955,"Facility Staffing Data (June 2019)","Five Star Quality Rating System, Staffing, Survey and Certification",2
13052,"Document Id: 13052 (Deleted)",,2
454908,"National Healthcare Safety Network (NHSN) Long-Term Care Facility (LTCF) COVID-19 Module Facility Dashboard User Guide","Assisted Living, CDC, CDC, Compliance Guidelines, Compliance Guidelines, Regulations, Regulatory Agencies",2
25341,"§7701 &#8211; Reporting Abuse to Law Enforcement and the Medicaid Fraud Control Unit","Chapters, SOM – Chapter 7, State Operations Manual (SOM), Survey and Certification",2
41214,"Part 13 State Plan Procedures and Preprints","100-12 State Medicaid Manual, Chapters, CMS Manuals, Financial",2
25855,"Document Id: 25855 (Deleted)",,2
23552,"Document Id: 23552 (Deleted)",,1
24064,"Revisions to Case-Mix Methodology; Extension of Comment Period","2017 Federal Register, Federal Register, Survey and Certification",1
27648,"Cyber-Awareness Topic: Responding to a Cyber Security Incident","Assisted Living, HIPAA, HIPAA, Regulations, Regulatory Agencies, Security Rule, Security Rule",1
12545,"Document Id: 12545 (Deleted)",,1
24065,"Medicare Program: FY 2018 SNF PPS Final Rule, Correction","2017 Federal Register, Federal Register, Survey and Certification",1
41473,"Getting the Care You Need &#8211; A Guide for People with Disabilities","HHS, Regulatory Agencies",1
451585,"HHS-OIG Strategic Plan 2020-2025","2020 Releases, OIG, Regulatory Agencies",1
23554,"Document Id: 23554 (Deleted)",,1
43266,"Transmittal #902 &#8211; Updates to Chapters 3,4,8,15, and Exhibits of Publication 100-08","CMS Manuals, Financial, Transmittals, Transmittals: 100-08 Medicare Program Integrity Manual",1
13315,"OSHA&#8217;s Respirable Crystalline Silica Standard for General Industry and Maritime","1. Fact Sheets, 1. Fact Sheets, Assisted Living, Hazard Communication, Asbestos, Mold and Lead, Hazard Communication, Asbestos, Mold and Lead, OSHA, OSHA, Safety, Safety",1
27651,"Document Id: 27651 (Deleted)",,1
38915,"Standard Interpretation &#8211; Clarification on the Use of a Cold Therapy Only Setting on a Therapeutic Device is First-Aid","3. Model Plans, 3. Model Plans, Assisted Living, OSHA, OSHA, Recordkeeping, Recordkeeping, Safety, Safety",1
43779,"Document Id: 43779 (Deleted)",,1
451843,"MMWR: CDC Recommendations for Hepatitis C Screening Among Adults- United States, 2020","Assisted Living, CDC, CDC, Hepatitis, Hepatitis, MMWRs, MMWRs, Regulations, Regulatory Agencies",1
454916,"Under-Enforced and Over-Prescribed: The Antipsychotic Drug Epidemic Ravaging America&#8217;s Nursing Homes","Congress, Regulatory Agencies",1
25861,"Transmittal #168 &#8211; Revision to State Operations Manual (SOM) Appendix PP &#8211; Incorporate Revised Requirements of Participation for Medicare and Medicaid Certified Nursing Facilities.","Survey and Certification, Transmittals",1
33541,"Transmittal #185 &#8211; Revisions to the State Operations Manual (SOM) Chapter 7","Survey and Certification, Transmittals",1
44037,"Chapter 09 The Medicare Fee-for-Service (FFS) Recovery Audit Program","100-08 Medicare Program Integrity Manual, Chapters, CMS Manuals, Financial",1
24070,"Patient Protection and Affordable Care Act; Market Stabilization Final Rule","2017 Federal Register, Federal Register, Survey and Certification",1
25350,"§7902 &#8211; Charges for Information","Chapters, SOM – Chapter 7, State Operations Manual (SOM), Survey and Certification",1
23815,"K251 &#8211; Dead-End Corridors and Common Path of Travel (2012 New)","Assisted Living, K Tags, K Tags, Life Safety Code, Life Safety Code Survey, Safety, Section 2: Means of Egress Requirements, Section 2: Means of Egress Requirements, Survey and Certification",1
43015,"Document Id: 43015 (Deleted)",,1
27656,"Digital Identity Guidelines","Assisted Living, HIPAA, HIPAA, Regulations, Regulatory Agencies, Security Rule, Security Rule",1
41224,"CMS Proposes to Cover Acupuncture for Chronic Low Back Pain","CMS, News, Regulatory Agencies",1
23561,"Document Id: 23561 (Deleted)",,1
27657,"Computer Security Incident Handling Guide","Assisted Living, HIPAA, HIPAA, Regulations, Regulatory Agencies, Security Rule, Security Rule",1
33545,"Transmittal #187 &#8211; Revision to the State Operations Manual (SOM 100-07), Appendix Q","Survey and Certification, Transmittals",1
12554,"Document Id: 12554 (Deleted)",,1
23562,"Document Id: 23562 (Deleted)",,1
25354,"§7906 &#8211; Information Furnished to Attending Physician and State Board","Chapters, SOM – Chapter 7, State Operations Manual (SOM), Survey and Certification",1
25866,"Transmittal #173 &#8211; Revisions to State Operation Manual, Appendix PP Guidance to Surveyors for Long Term Care Facilities","Survey and Certification, Transmittals",1
27658,"Cyber-Awareness Topic: Insider Threats and Termination Procedures","Assisted Living, HIPAA, HIPAA, Regulations, Regulatory Agencies, Security Rule, Security Rule",1
23563,"Document Id: 23563 (Deleted)",,1
27659,"Cyber-Awareness Topics: Ransomware, Tech Support Scam, Better Business Bureau Scam Tracker","Assisted Living, HIPAA, HIPAA, Regulations, Regulatory Agencies, Security Rule, Security Rule",1
454155,"Medicare COVID-19 Data Snapshot FAQs","Assisted Living, CDC, CDC, CMS, Coronavirus, Coronavirus, Fact Sheets and Posters, Fact Sheets and Posters, News, Regulations, Regulatory Agencies",1
12556,"Document Id: 12556 (Deleted)",,1
33292,"California Health and Safety Code: Division 2. Licensing Provisions, Chapter 3.2. Residential Care Facilities for the Elderly","ALF State Regulations, Assisted Living, Assisted Living State Regulations, California, California, Regulations, State Regulations",1
37900,"§6000 &#8211; Background","Chapters, SOM – Chapter 6, State Operations Manual (SOM), Survey and Certification",1
453644,"Document Id: 453644 (Deleted)",,1
13069,"Document Id: 13069 (Deleted)",,1
41485,"Veterans Employment &#8211; Reemployment Rights Act Poster","Assisted Living, DOL (Wage and Hour), DOL / Human Resources, Forms &amp; Posters, Forms &amp; Posters, Regulations, Regulatory Agencies, Wage and Hour",1
43789,"Document Id: 43789 (Deleted)",,1
24846,"§3018 &#8211; Termination &#8211; SA Documentation Requirements","Chapters, SOM – Chapter 3, State Operations Manual (SOM), Survey and Certification",1
27662,"Fact Sheet: Ransomware and HIPAA","Assisted Living, HIPAA, HIPAA, Regulations, Regulatory Agencies, Security Rule, Security Rule",1
36366,"Access to PHI by Members of the Media and Film Crews","Assisted Living, HIPAA, HIPAA, Privacy Rule, Privacy Rule, Regulations, Regulatory Agencies",1
22543,"Near Real-Time Surveillance of U.S. Norovirus Outbreaks (August 2009 &#8211; July 2015)","Assisted Living, CDC, CDC, Norovirus, Norovirus, Regulations, Regulatory Agencies",1
25103,"§6042 &#8211; Proficiency Testing (PT)","Chapters, SOM – Chapter 6, State Operations Manual (SOM), Survey and Certification",1
34063,"State-Level Health Inspection Cut Point Table (January 2019)","Five Star Quality Rating System, Health Inspections, Survey and Certification",1
454671,"Transmittal #10222 – Updates in the Fiscal Intermediary Shared System Inpatient Provider Specific Files","CMS Manuals, Financial, Transmittals, Transmittals: 100-04 Medicare Claims Processing Manual",1
13072,"Landslides and Debris Flow","Assisted Living, Earthquakes, Earthquakes, Emergency Preparedness, Emergency Preparedness, Natural Hazards, Natural Hazards, Safety, Safety",1
38928,"Enforcement Guidance for Personal Protective Equipment in General Industry","5. Miscellaneous, 5. Miscellaneous, Assisted Living, OSHA, OSHA, Personal Protective Equipment, Personal Protective Equipment, Safety, Safety",1
27665,"Cyber-Awareness Topic: Basic Cybersecurity Tips","Assisted Living, HIPAA, HIPAA, Regulations, Regulatory Agencies, Security Rule, Security Rule",1
12306,"Document Id: 12306 (Deleted)",,1
444946,"Drug Safety Communication: FDA Warns About Serious Breathing Problems with Gabapentin and Pregabalin","Assisted Living, Drugs, Drugs, FDA, FDA, Regulations, Regulatory Agencies",1
450578,"Document Id: 450578 (Deleted)",,1
12307,"Document Id: 12307 (Deleted)",,1
22803,"Document Id: 22803 (Deleted)",,1
23059,"Using Total Worker Health Concepts to Reduce the Health Risks from Sedentary Work","DOL / Human Resources, Human Resources, Regulatory Agencies, Total Worker Health",1
23571,"EHR Contracts Untangled","ONC, Regulatory Agencies",1
25107,"§6050 &#8211; Monitoring of PT Scores","Chapters, SOM – Chapter 6, State Operations Manual (SOM), Survey and Certification",1
23060,"Issues Relevant to Advancing Worker Well-being Through Total Worker Health","DOL / Human Resources, Human Resources, Regulatory Agencies, Total Worker Health",1
12565,"Transmittal #252 &#8211; Rural Health Clinic (RHC) and Federally Qualified Health Center (FQHC) Medicare Benefit Policy Manual Chapter 13 Update","CMS Manuals, Financial, Transmittals, Transmittals: 100-02 Medicare Benefit Policy Manual",1
