"Document Last Modified","Document ID","Document Title",Categories,"File URL"
"May 28, 2019 @ 4:54 pm by Mandy.Lytle",39104,"FAQs: Report a Fatality or Severe Injury","Assisted Living, Safety, OSHA, Recordkeeping, 5. Miscellaneous, Safety, OSHA, Recordkeeping, 5. Miscellaneous",https://tcssecure.staging.wpengine.com/wp-content/uploads/documents/2019/05/DOL-Severe-Injury-Reporting-FAQs.pdf
"May 28, 2019 @ 4:41 pm by Mandy.Lytle",13439,"Year One of OSHA's Severe Injury Reporting Program: An Impact Evaluation","Assisted Living, Safety, OSHA, Recordkeeping, 5. Miscellaneous, Safety, OSHA, Recordkeeping, 5. Miscellaneous",https://tcssecure.staging.wpengine.com/wp-content/uploads/documents/2018/08/2015-Injury-Reporting.pdf
"May 28, 2019 @ 4:41 pm by Mandy.Lytle",13442,"Using Your OSHA 300 Log to Improve Safety and Health","Assisted Living, Safety, OSHA, Recordkeeping, 5. Miscellaneous, Safety, OSHA, Recordkeeping, 5. Miscellaneous",https://tcssecure.staging.wpengine.com/wp-content/uploads/documents/2018/08/SHPThat-Was-No-Accident.pdf
"May 28, 2019 @ 4:40 pm by Lee-Ann.Arner",39099,"OSHA Reporting Poster","Assisted Living, Safety, OSHA, General OSHA Information, 5. Miscellaneous, Safety, OSHA, General OSHA Information, 5. Miscellaneous",https://tcssecure.staging.wpengine.com/wp-content/uploads/documents/2019/05/OSHA-Reporting-Guideline-Clipboard-Poster.pdf
"May 28, 2019 @ 4:34 pm by Lee-Ann.Arner",39094,"Inspection Guidance for Inpatient Healthcare Facilities","Assisted Living, Safety, OSHA, General OSHA Information, 5. Miscellaneous, Safety, OSHA, General OSHA Information, 5. Miscellaneous",https://tcssecure.staging.wpengine.com/wp-content/uploads/documents/2019/05/Inspection-guidance-healthcare-facilities.pdf
"May 28, 2019 @ 4:22 pm by Lee-Ann.Arner",39090,"Staying Safe at Work Curriculum","Assisted Living, Safety, OSHA, General OSHA Information, 5. Miscellaneous, Safety, OSHA, General OSHA Information, 5. Miscellaneous",https://tcssecure.staging.wpengine.com/wp-content/uploads/documents/2019/05/2016-Staying-Safe-at-Work.pdf
"May 28, 2019 @ 4:08 pm by Lee-Ann.Arner",39081,"Statement from OSHA Regarding Fatal Occupational Injuries in 2016","Assisted Living, Safety, OSHA, General OSHA Information, 5. Miscellaneous, Safety, OSHA, General OSHA Information, 5. Miscellaneous",https://tcssecure.staging.wpengine.com/wp-content/uploads/documents/2019/05/OSHA-Fatal-Occupational-Injuries-2016.pdf
"May 28, 2019 @ 3:47 pm by Lee-Ann.Arner",39064,"National Census of Fatal Occupational Injuries in 2017","Assisted Living, Safety, OSHA, General OSHA Information, 5. Miscellaneous, Safety, OSHA, General OSHA Information, 5. Miscellaneous",https://tcssecure.staging.wpengine.com/wp-content/uploads/documents/2019/05/Fatal-Occupational-Injuries-2017.pdf
"May 28, 2019 @ 1:02 pm by Mandy.Lytle",13298,"Nail Gun Safety Guide","Assisted Living, Safety, OSHA, Hand and Portable Powered Tools/Other Hand-Held Equipment, 3. Model Plans, Safety, OSHA, Hand and Portable Powered Tools/Other Hand-Held Equipment, 3. Model Plans",https://tcssecure.staging.wpengine.com/wp-content/uploads/documents/2018/08/Nail-Gun-Safety-Guide.pdf
"May 28, 2019 @ 12:58 pm by Mandy.Lytle",13296,"A Guide For Protecting Workers From Woodworking Hazards","Assisted Living, Safety, OSHA, Hand and Portable Powered Tools/Other Hand-Held Equipment, 3. Model Plans, Safety, OSHA, Hand and Portable Powered Tools/Other Hand-Held Equipment, 3. Model Plans",https://tcssecure.staging.wpengine.com/wp-content/uploads/documents/2018/08/Guide-for-Hazards-from-Woodworking.pdf
"May 28, 2019 @ 12:10 pm by Mandy.Lytle",13324,"Modification of the Hazard Communication Standard to Conform with the UN Globally Harmonized System of Classification and Labeling of Chemicals Q&amp;As","Assisted Living, Safety, OSHA, Hazard Communication, Asbestos, Mold and Lead, 5. Miscellaneous, Safety, OSHA, Hazard Communication, Asbestos, Mold and Lead, 5. Miscellaneous",https://tcssecure.staging.wpengine.com/wp-content/uploads/documents/2018/08/Haz-Com-QA.pdf
"May 28, 2019 @ 12:09 pm by Mandy.Lytle",13330,"Inspection Procedures for the Hazard Communication Standard (HCS 2012)","Assisted Living, Safety, OSHA, Hazard Communication, Asbestos, Mold and Lead, 5. Miscellaneous, Safety, OSHA, Hazard Communication, Asbestos, Mold and Lead, 5. Miscellaneous",https://tcssecure.staging.wpengine.com/wp-content/uploads/documents/2018/08/OSHA-instruction-regarding-haz-com-standard.pdf
"May 28, 2019 @ 12:08 pm by Mandy.Lytle",13329,"Hazard Communication Standard: Safety Data Sheets","Assisted Living, Safety, OSHA, Hazard Communication, Asbestos, Mold and Lead, 5. Miscellaneous, Safety, OSHA, Hazard Communication, Asbestos, Mold and Lead, 5. Miscellaneous",https://tcssecure.staging.wpengine.com/wp-content/uploads/documents/2018/08/OSHA-Brief-Hazard-Communication-Standard-Safety-Data-Sheets.pdf
"May 28, 2019 @ 12:06 pm by Mandy.Lytle",13326,"Hazard Communication Standard Labels Quick Card (English and Spanish)","Assisted Living, Safety, OSHA, Hazard Communication, Asbestos, Mold and Lead, 5. Miscellaneous, Safety, OSHA, Hazard Communication, Asbestos, Mold and Lead, 5. Miscellaneous",https://tcssecure.staging.wpengine.com/wp-content/uploads/documents/2018/08/Haz-Com-Lable-Example.pdf
"May 28, 2019 @ 12:01 pm by Mandy.Lytle",13319,"Standard Interpretation - Clarifications Regarding HCS 2012","Assisted Living, Safety, OSHA, Hazard Communication, Asbestos, Mold and Lead, 3. Model Plans, Safety, OSHA, Hazard Communication, Asbestos, Mold and Lead, 3. Model Plans",https://tcssecure.staging.wpengine.com/wp-content/uploads/documents/2018/08/OSHA-Standard-Interpretation-HCS-2012.pdf
"May 28, 2019 @ 12:00 pm by Mandy.Lytle",13320,"Small Entity Compliance Guide for Employers that Use Hazardous Chemicals","Assisted Living, Safety, OSHA, Hazard Communication, Asbestos, Mold and Lead, 3. Model Plans, Safety, OSHA, Hazard Communication, Asbestos, Mold and Lead, 3. Model Plans",https://tcssecure.staging.wpengine.com/wp-content/uploads/documents/2018/08/Small-Entity-Compliance-Guide-Hazard-Chemicals.pdf
"May 28, 2019 @ 11:54 am by Mandy.Lytle",13318,"Hazard Communication Program","Assisted Living, Safety, OSHA, Hazard Communication, Asbestos, Mold and Lead, 3. Model Plans, Safety, OSHA, Hazard Communication, Asbestos, Mold and Lead, 3. Model Plans",https://tcssecure.staging.wpengine.com/wp-content/uploads/documents/2018/08/Hazard-Communication-Model-Program.pdf
"May 28, 2019 @ 11:42 am by Mandy.Lytle",13311,"Training Requirements for the Revised Hazard Communication Standard Fact Sheet","Assisted Living, Safety, OSHA, Hazard Communication, Asbestos, Mold and Lead, 1. Fact Sheets, Safety, OSHA, Hazard Communication, Asbestos, Mold and Lead, 1. Fact Sheets",https://tcssecure.staging.wpengine.com/wp-content/uploads/documents/2018/08/Haz-Com-New-Standard-Dec-2013-Training-Requirement.pdf
"May 28, 2019 @ 11:41 am by Mandy.Lytle",13316,"Steps to an Effective Hazard Communication Program for Employers That Use Hazardous Chemicals","Assisted Living, Safety, OSHA, Hazard Communication, Asbestos, Mold and Lead, 1. Fact Sheets, Safety, OSHA, Hazard Communication, Asbestos, Mold and Lead, 1. Fact Sheets",https://tcssecure.staging.wpengine.com/wp-content/uploads/documents/2018/08/Steps-for-Hazard-Communication-for-Employers-That-use-Hazardous-Chemicals.pdf
"May 28, 2019 @ 11:40 am by Mandy.Lytle",13307,"Side-by-Side Comparison of OSHA's Existing Hazard Communication Standard vs. the Revised Standard","Assisted Living, Safety, OSHA, Hazard Communication, Asbestos, Mold and Lead, 1. Fact Sheets, Safety, OSHA, Hazard Communication, Asbestos, Mold and Lead, 1. Fact Sheets",https://tcssecure.staging.wpengine.com/wp-content/uploads/documents/2018/08/Haz-Com-Old-Standard-vs-New-Standard-Comparison.pdf
"May 28, 2019 @ 11:36 am by Mandy.Lytle",13309,"Preventing Occupational Exposures to Antineoplastic and Other Hazardous Drugs in Health Care Settings NIOSH Alert","Assisted Living, Safety, OSHA, Hazard Communication, Asbestos, Mold and Lead, 1. Fact Sheets, Safety, OSHA, Hazard Communication, Asbestos, Mold and Lead, 1. Fact Sheets",https://tcssecure.staging.wpengine.com/wp-content/uploads/documents/2018/08/Hazardous-Drugs.pdf
"May 28, 2019 @ 10:57 am by Mandy.Lytle",13315,"OSHA's Respirable Crystalline Silica Standard for General Industry and Maritime","Assisted Living, Safety, OSHA, Hazard Communication, Asbestos, Mold and Lead, 1. Fact Sheets, Safety, OSHA, Hazard Communication, Asbestos, Mold and Lead, 1. Fact Sheets",https://tcssecure.staging.wpengine.com/wp-content/uploads/documents/2018/08/OSHA3682-Silica.pdf
"May 28, 2019 @ 10:54 am by Mandy.Lytle",13310,"Hazard Communication Standard: Safety Data Sheets Fact Sheet","Assisted Living, Safety, OSHA, Hazard Communication, Asbestos, Mold and Lead, 1. Fact Sheets, Safety, OSHA, Hazard Communication, Asbestos, Mold and Lead, 1. Fact Sheets",https://tcssecure.staging.wpengine.com/wp-content/uploads/documents/2018/08/HazCom-Material-Safety-Data-Sheets-Fact-Sheet.pdf
"May 28, 2019 @ 10:53 am by Mandy.Lytle",13312,"Hazard Communication Standard: Label and Pictograms","Assisted Living, Safety, OSHA, Hazard Communication, Asbestos, Mold and Lead, 1. Fact Sheets, Safety, OSHA, Hazard Communication, Asbestos, Mold and Lead, 1. Fact Sheets",https://tcssecure.staging.wpengine.com/wp-content/uploads/documents/2018/08/HCS-Labels-and-Pictograms.pdf
"May 28, 2019 @ 10:52 am by Mandy.Lytle",13308,"Hazard Communication Standard Final Rule Fact Sheet","Assisted Living, Safety, OSHA, Hazard Communication, Asbestos, Mold and Lead, 1. Fact Sheets, Safety, OSHA, Hazard Communication, Asbestos, Mold and Lead, 1. Fact Sheets",https://tcssecure.staging.wpengine.com/wp-content/uploads/documents/2018/08/Hazard-Communication-Final-Rule-2012-Fact-Sheet.pdf
"May 28, 2019 @ 10:52 am by Mandy.Lytle",13306,"Fungi Due to Floods Fact Sheet","Assisted Living, Safety, OSHA, Hazard Communication, Asbestos, Mold and Lead, 1. Fact Sheets, Safety, OSHA, Hazard Communication, Asbestos, Mold and Lead, 1. Fact Sheets",https://tcssecure.staging.wpengine.com/wp-content/uploads/documents/2018/08/Fungi-Fact-Sheet.pdf
"May 28, 2019 @ 10:50 am by Mandy.Lytle",13303,"Asbestos Fact Sheet (English and Spanish)","Assisted Living, Safety, OSHA, Hazard Communication, Asbestos, Mold and Lead, 1. Fact Sheets, Safety, OSHA, Hazard Communication, Asbestos, Mold and Lead, 1. Fact Sheets",https://tcssecure.staging.wpengine.com/wp-content/uploads/documents/2018/08/Asbestos-Fact-Sheet.pdf
"May 28, 2019 @ 10:49 am by Mandy.Lytle",13305,"Flood Cleanup","Assisted Living, Safety, OSHA, Hazard Communication, Asbestos, Mold and Lead, 1. Fact Sheets, Safety, OSHA, Hazard Communication, Asbestos, Mold and Lead, 1. Fact Sheets",https://tcssecure.staging.wpengine.com/wp-content/uploads/documents/2018/08/Flood-Fact-Sheet.pdf
"May 28, 2019 @ 9:45 am by Mandy.Lytle",13343,"Process Safety Management Depends on You Poster","Assisted Living, Safety, OSHA, Hazardous Materials, 5. Miscellaneous, Safety, OSHA, Hazardous Materials, 5. Miscellaneous",https://tcssecure.staging.wpengine.com/wp-content/uploads/documents/2018/08/Hazardous-Materials-Poster.pdf
"May 28, 2019 @ 9:44 am by Mandy.Lytle",13342,"Flammable and Combustible Liquids","Assisted Living, Safety, OSHA, Hazardous Materials, 5. Miscellaneous, Safety, OSHA, Hazardous Materials, 5. Miscellaneous",https://tcssecure.staging.wpengine.com/wp-content/uploads/documents/2018/08/Flammable-and-Combustible-Liquids.pdf
"May 28, 2019 @ 9:43 am by Mandy.Lytle",13340,"NIOSH Pocket Guide to Chemical Hazards","Assisted Living, Safety, OSHA, Hazardous Materials, 3. Model Plans, Safety, OSHA, Hazardous Materials, 3. Model Plans",https://tcssecure.staging.wpengine.com/wp-content/uploads/documents/2018/08/Hazardous-Chemicals-Pocket-Guide.pdf
"May 28, 2019 @ 9:40 am by Mandy.Lytle",13338,"The Use of Metrics in Process Safety Management (PSM) Facilities","Assisted Living, Safety, OSHA, Hazardous Materials, 1. Fact Sheets, Safety, OSHA, Hazardous Materials, 1. Fact Sheets",https://tcssecure.staging.wpengine.com/wp-content/uploads/documents/2018/08/OSHA-Use-of-Metrics.pdf
"May 28, 2019 @ 9:39 am by Mandy.Lytle",13337,"The Importance of Root Cause Analysis During an Incident Investigation","Assisted Living, Safety, OSHA, Hazardous Materials, 1. Fact Sheets, Safety, OSHA, Hazardous Materials, 1. Fact Sheets",https://tcssecure.staging.wpengine.com/wp-content/uploads/documents/2018/08/OSHA-RCA-Investigation.pdf
"May 28, 2019 @ 9:38 am by Mandy.Lytle",13336,"Process Safety Management of Highly Hazardous Chemicals Fact Sheet","Assisted Living, Safety, OSHA, Hazardous Materials, 1. Fact Sheets, Safety, OSHA, Hazardous Materials, 1. Fact Sheets",https://tcssecure.staging.wpengine.com/wp-content/uploads/documents/2018/08/Highly-Hazardous-Chemicals-Fact-Sheet.pdf
"May 24, 2019 @ 5:35 pm by Lee-Ann.Arner",39005,"Transmittal #316 - Updates to Medicare Financial Management Manual Chapter 4, Section 20 and 20.1 Demand Letters","Financial, CMS Manuals, Transmittals, Transmittals: 100-06 Medicare Financial Management Manual",https://tcssecure.staging.wpengine.com/wp-content/uploads/documents/2019/05/Transmittal-316FM.pdf
"May 24, 2019 @ 5:30 pm by Lee-Ann.Arner",39007,"Transmittal #882 - Additional Processing Procedure for Adding a New Provider-Based Location for Critical Access Hospitals (CAHs)","Financial, CMS Manuals, Transmittals, Transmittals: 100-08 Medicare Program Integrity Manual",https://tcssecure.staging.wpengine.com/wp-content/uploads/documents/2019/05/Transmittal-882PI.pdf
"May 24, 2019 @ 5:26 pm by Lee-Ann.Arner",39003,"Transmittal #4309 - Documentation of Medical Necessity of the Home Visit; and Physician Management Associated with Superficial Radiation Treatment","Financial, CMS Manuals, Transmittals, Transmittals: 100-04 Medicare Claims Processing Manual",https://tcssecure.staging.wpengine.com/wp-content/uploads/documents/2019/05/Transmittal-4309CP.pdf
"May 24, 2019 @ 5:20 pm by Lee-Ann.Arner",38997,"Conscience Rights in Health Care - Final Rule Fact Sheet","Regulatory Agencies, HHS",https://tcssecure.staging.wpengine.com/wp-content/uploads/documents/2019/05/OCR-Conscience-Rule-Fact-Sheet.pdf
"May 24, 2019 @ 5:18 pm by Lee-Ann.Arner",38995,"Fact Sheet: HHS Proposes to Revise ACA Section 1557 Rule","Regulatory Agencies, HHS",https://tcssecure.staging.wpengine.com/wp-content/uploads/documents/2019/05/HHS-Factsheet-Section-1557.pdf
"May 24, 2019 @ 3:42 pm by Mandy.Lytle",13347,"STOP - You Must be 18 to Operate or Clean Equipment Poster","Assisted Living, Safety, OSHA, Machinery and Machine Guarding, 5. Miscellaneous, Safety, OSHA, Machinery and Machine Guarding, 5. Miscellaneous",https://tcssecure.staging.wpengine.com/wp-content/uploads/documents/2018/08/You-Must-be-18-to-Operate-Equipment-Poster.pdf
"May 24, 2019 @ 3:39 pm by Mandy.Lytle",13346,"Checklist for Abrasive Wheel Equipment Grinders","Assisted Living, Safety, OSHA, Machinery and Machine Guarding, 3. Model Plans, Safety, OSHA, Machinery and Machine Guarding, 3. Model Plans",https://tcssecure.staging.wpengine.com/wp-content/uploads/documents/2018/08/Checklist-for-Abrasive-Wheeel-Equipment-Grinders.pdf
"May 24, 2019 @ 1:23 pm by Mandy.Lytle",13355,"Psychological First Aid - Field Operations Guide for Nursing Homes","Assisted Living, Safety, OSHA, Medical and First Aid, 3. Model Plans, Safety, OSHA, Medical and First Aid, 3. Model Plans",https://tcssecure.staging.wpengine.com/wp-content/uploads/documents/2018/08/Psychological-First-Aid-Field-Operations-Guide-for-Nuring-Homes.pdf
"May 24, 2019 @ 1:22 pm by Mandy.Lytle",13353,"Fundamentals of a Workplace First-Aid Program: Best Practices Guide","Assisted Living, Safety, OSHA, Medical and First Aid, 3. Model Plans, Safety, OSHA, Medical and First Aid, 3. Model Plans",https://tcssecure.staging.wpengine.com/wp-content/uploads/documents/2018/08/First-Aid-Program-for-Workplaces-Best-Practices.pdf
"May 24, 2019 @ 1:20 pm by Lee-Ann.Arner",38988,"Guidance for OSHA's Elements of Ergonomics Programs: Workplace Evaluations of Musculoskeletal Disorders","Assisted Living, Safety, OSHA, General OSHA Information, 5. Miscellaneous, Safety, OSHA, General OSHA Information, 5. Miscellaneous",https://tcssecure.staging.wpengine.com/wp-content/uploads/documents/2019/05/Link-to-OSHA-Elements-of-Ergonomics-Program.pdf
